※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73
1138000000,서울특별시 은평구 ,"463,381","213,654",          2.17,"219,994","243,387",          0.90,"462,977","213,944",          2.16,"219,717","243,260",          0.90,"462,923","214,210",          2.16,"219,634","243,289",          0.90,"462,578","214,260",          2.16,"219,433","243,145",          0.90,"462,164","214,231",          2.16,"219,168","242,996",          0.90,"461,602","214,155",          2.16,"218,812","242,790",          0.90,"460,879","214,075",          2.15,"218,399","242,480",          0.90,"460,143","213,846",          2.15,"217,972","242,171",          0.90,"459,397","213,621",          2.15,"217,559","241,838",          0.90,"458,717","213,359",          2.15,"217,216","241,501",          0.90,"458,113","213,138",          2.15,"216,894","241,219",          0.90,"457,957","213,255",          2.15,"216,808","241,149",          0.90
1141000000,서울특별시 서대문구 ,"303,252","144,988",          2.09,"143,966","159,286",          0.90,"303,314","145,435",          2.09,"143,936","159,378",          0.90,"303,399","145,685",          2.08,"143,874","159,525",          0.90,"303,423","145,727",          2.08,"143,878","159,545",          0.90,"303,104","145,689",          2.08,"143,654","159,450",          0.90,"302,769","145,520",          2.08,"143,423","159,346",          0.90,"302,471","145,484",          2.08,"143,278","159,193",          0.90,"302,199","145,389",          2.08,"143,188","159,011",          0.90,"301,944","145,335",          2.08,"143,066","158,878",          0.90,"301,382","144,998",          2.08,"142,770","158,612",          0.90,"300,931","144,757",          2.08,"142,492","158,439",          0.90,"300,334","144,473",          2.08,"142,196","158,138",          0.90
1144000000,서울특별시 마포구 ,"360,464","178,861",          2.02,"168,341","192,123",          0.88,"360,409","179,250",          2.01,"168,297","192,112",          0.88,"360,440","179,470",          2.01,"168,215","192,225",          0.88,"360,235","179,441",          2.01,"168,028","192,207",          0.87,"359,972","179,385",          2.01,"167,876","192,096",          0.87,"359,835","179,399",          2.01,"167,772","192,063",          0.87,"359,793","179,498",          2.00,"167,678","192,115",          0.87,"359,643","179,495",          2.00,"167,583","192,060",          0.87,"359,398","179,444",          2.00,"167,450","191,948",          0.87,"358,903","179,244",          2.00,"167,187","191,716",          0.87,"358,672","179,033",          2.00,"167,042","191,630",          0.87,"358,250","178,890",          2.00,"166,857","191,393",          0.87
1147000000,서울특별시 양천구 ,"432,974","178,799",          2.42,"211,182","221,792",          0.95,"432,719","178,890",          2.42,"211,045","221,674",          0.95,"431,973","178,835",          2.42,"210,670","221,303",          0.95,"431,426","178,809",          2.41,"210,298","221,128",          0.95,"431,054","178,913",          2.41,"210,070","220,984",          0.95,"430,770","178,927",          2.41,"209,929","220,841",          0.95,"430,451","178,879",          2.41,"209,785","220,666",          0.95,"430,230","178,899",          2.40,"209,672","220,558",          0.95,"430,013","178,867",          2.40,"209,560","220,453",          0.95,"429,689","178,785",          2.40,"209,459","220,230",          0.95,"429,136","178,580",          2.40,"209,231","219,905",          0.95,"428,500","178,475",          2.40,"208,883","219,617",          0.95
1150000000,서울특별시 강서구 ,"559,405","271,814",          2.06,"267,982","291,423",          0.92,"558,886","272,045",          2.05,"267,626","291,260",          0.92,"558,203","272,079",          2.05,"267,255","290,948",          0.92,"557,503","271,979",          2.05,"266,887","290,616",          0.92,"556,896","271,933",          2.05,"266,610","290,286",          0.92,"556,123","271,734",          2.05,"266,252","289,871",          0.92,"555,417","271,613",          2.04,"265,870","289,547",          0.92,"554,781","271,637",          2.04,"265,536","289,245",          0.92,"554,445","271,766",          2.04,"265,348","289,097",          0.92,"554,450","271,948",          2.04,"265,355","289,095",          0.92,"553,851","271,763",          2.04,"265,038","288,813",          0.92,"552,926","271,608",          2.04,"264,542","288,384",          0.92
1153000000,서울특별시 구로구 ,"390,302","182,656",          2.14,"191,165","199,137",          0.96,"389,658","182,722",          2.13,"190,852","198,806",          0.96,"389,383","182,837",          2.13,"190,713","198,670",          0.96,"388,960","182,750",          2.13,"190,475","198,485",          0.96,"388,511","182,666",          2.13,"190,280","198,231",          0.96,"388,162","182,608",          2.13,"190,104","198,058",          0.96,"387,847","182,573",          2.12,"189,832","198,015",          0.96,"387,564","182,580",          2.12,"189,658","197,906",          0.96,"387,418","182,678",          2.12,"189,630","197,788",          0.96,"386,865","182,511",          2.12,"189,325","197,540",          0.96,"386,413","182,366",          2.12,"189,086","197,327",          0.96,"386,127","182,362",          2.12,"188,886","197,241",          0.96
1154500000,서울특별시 금천구 ,"226,026","119,421",          1.89,"113,583","112,443",          1.01,"225,847","119,643",          1.89,"113,467","112,380",          1.01,"225,757","119,819",          1.88,"113,411","112,346",          1.01,"225,563","119,962",          1.88,"113,326","112,237",          1.01,"225,434","120,048",          1.88,"113,241","112,193",          1.01,"225,289","120,081",          1.88,"113,178","112,111",          1.01,"225,152","120,108",          1.87,"113,073","112,079",          1.01,"224,918","120,126",          1.87,"112,921","111,997",          1.01,"224,638","120,111",          1.87,"112,793","111,845",          1.01,"224,384","120,052",          1.87,"112,654","111,730",          1.01,"224,020","119,957",          1.87,"112,471","111,549",          1.01,"223,809","119,979",          1.87,"112,375","111,434",          1.01
1156000000,서울특별시 영등포구 ,"372,039","188,873",          1.97,"182,172","189,867",          0.96,"372,039","189,313",          1.97,"182,001","190,038",          0.96,"372,237","189,594",          1.96,"182,100","190,137",          0.96,"372,179","189,743",          1.96,"182,011","190,168",          0.96,"372,202","189,808",          1.96,"181,963","190,239",          0.96,"372,124","189,957",          1.96,"181,931","190,193",          0.96,"372,061","190,081",          1.96,"181,857","190,204",          0.96,"371,845","190,104",          1.96,"181,689","190,156",          0.96,"371,758","190,108",          1.96,"181,630","190,128",          0.96,"371,294","189,943",          1.95,"181,464","189,830",          0.96,"371,127","189,974",          1.95,"181,287","189,840",          0.95,"370,720","189,959",          1.95,"181,108","189,612",          0.96
1159000000,서울특별시 동작구 ,"375,796","184,709",          2.03,"181,684","194,112",          0.94,"375,702","185,199",          2.03,"181,652","194,050",          0.94,"376,065","185,639",          2.03,"181,774","194,291",          0.94,"376,296","185,965",          2.02,"181,874","194,422",          0.94,"375,941","185,915",          2.02,"181,731","194,210",          0.94,"375,714","185,870",          2.02,"181,648","194,066",          0.94,"375,344","185,843",          2.02,"181,369","193,975",          0.94,"374,830","185,719",          2.02,"181,057","193,773",          0.93,"374,537","185,678",          2.02,"180,927","193,610",          0.93,"374,139","185,566",          2.02,"180,710","193,429",          0.93,"373,818","185,408",          2.02,"180,594","193,224",          0.93,"373,183","185,172",          2.02,"180,287","192,896",          0.93
1162000000,서울특별시 관악구 ,"478,513","282,145",          1.70,"240,689","237,824",          1.01,"478,462","282,868",          1.69,"240,786","237,676",          1.01,"478,581","283,521",          1.69,"240,848","237,733",          1.01,"478,342","283,665",          1.69,"240,722","237,620",          1.01,"478,061","283,679",          1.69,"240,527","237,534",          1.01,"477,770","283,614",          1.68,"240,362","237,408",          1.01,"477,257","283,680",          1.68,"240,124","237,133",          1.01,"476,872","283,699",          1.68,"239,975","236,897",          1.01,"476,395","283,651",          1.68,"239,721","236,674",          1.01,"475,580","283,352",          1.68,"239,286","236,294",          1.01,"474,719","282,957",          1.68,"238,779","235,940",          1.01,"474,400","283,188",          1.68,"238,540","235,860",          1.01
1165000000,서울특별시 서초구 ,"403,381","167,224",          2.41,"192,069","211,312",          0.91,"403,632","167,506",          2.41,"192,090","211,542",          0.91,"403,486","167,621",          2.41,"191,988","211,498",          0.91,"403,235","167,593",          2.41,"191,835","211,400",          0.91,"402,960","167,617",          2.40,"191,685","211,275",          0.91,"403,054","167,707",          2.40,"191,708","211,346",          0.91,"403,283","167,872",          2.40,"191,821","211,462",          0.91,"403,560","168,089",          2.40,"191,910","211,650",          0.91,"403,805","168,161",          2.40,"192,011","211,794",          0.91,"404,365","168,219",          2.40,"192,235","212,130",          0.91,"404,112","168,007",          2.41,"192,087","212,025",          0.91,"404,101","167,981",          2.41,"192,064","212,037",          0.91
1168000000,서울특별시 강남구 ,"541,986","236,295",          2.29,"259,080","282,906",          0.92,"546,328","237,994",          2.30,"261,120","285,208",          0.92,"547,043","238,444",          2.29,"261,491","285,552",          0.92,"547,454","238,706",          2.29,"261,791","285,663",          0.92,"548,728","239,533",          2.29,"262,251","286,477",          0.92,"549,336","239,991",          2.29,"262,540","286,796",          0.92,"549,969","240,316",          2.29,"262,908","287,061",          0.92,"551,129","240,902",          2.29,"263,488","287,641",          0.92,"551,334","240,982",          2.29,"263,554","287,780",          0.92,"551,434","240,844",          2.29,"263,563","287,871",          0.92,"550,661","240,340",          2.29,"263,108","287,553",          0.91,"550,039","239,965",          2.29,"262,761","287,278",          0.91
1171000000,서울특별시 송파구 ,"649,496","283,194",          2.29,"311,961","337,535",          0.92,"649,458","283,691",          2.29,"311,832","337,626",          0.92,"649,296","284,117",          2.29,"311,695","337,601",          0.92,"649,019","284,298",          2.28,"311,494","337,525",          0.92,"648,718","284,421",          2.28,"311,307","337,411",          0.92,"648,332","284,480",          2.28,"311,040","337,292",          0.92,"647,900","284,539",          2.28,"310,772","337,128",          0.92,"647,357","284,385",          2.28,"310,472","336,885",          0.92,"647,497","284,629",          2.27,"310,546","336,951",          0.92,"647,993","284,695",          2.28,"310,683","337,310",          0.92,"647,463","284,496",          2.28,"310,424","337,039",          0.92,"645,637","284,046",          2.27,"309,520","336,117",          0.92
1174000000,서울특별시 강동구 ,"456,374","201,747",          2.26,"222,783","233,591",          0.95,"457,517","202,419",          2.26,"223,335","234,182",          0.95,"458,398","202,904",          2.26,"223,639","234,759",          0.95,"458,974","203,235",          2.26,"223,912","235,062",          0.95,"459,285","203,523",          2.26,"224,051","235,234",          0.95,"459,714","203,826",          2.26,"224,270","235,444",          0.95,"460,632","204,514",          2.25,"224,709","235,923",          0.95,"461,937","205,138",          2.25,"225,417","236,520",          0.95,"462,205","205,295",          2.25,"225,470","236,735",          0.95,"462,967","205,638",          2.25,"225,844","237,123",          0.95,"465,429","206,764",          2.25,"227,013","238,416",          0.95,"474,071","210,485",          2.25,"231,299","242,772",          0.95
2600000000,부산광역시  ,"3,277,060","1,553,823",          2.11,"1,596,288","1,680,772",          0.95,"3,275,552","1,556,507",          2.10,"1,595,438","1,680,114",          0.95,"3,273,478","1,558,240",          2.10,"1,594,269","1,679,209",          0.95,"3,271,214","1,558,533",          2.10,"1,592,803","1,678,411",          0.95,"3,269,138","1,559,325",          2.10,"1,591,697","1,677,441",          0.95,"3,267,151","1,559,591",          2.09,"1,590,521","1,676,630",          0.95,"3,264,707","1,559,950",          2.09,"1,589,162","1,675,545",          0.95,"3,262,066","1,560,210",          2.09,"1,587,684","1,674,382",          0.95,"3,259,974","1,560,434",          2.09,"1,586,500","1,673,474",          0.95,"3,257,632","1,560,204",          2.09,"1,585,210","1,672,422",          0.95,"3,254,948","1,559,523",          2.09,"1,583,509","1,671,439",          0.95,"3,252,667","1,559,474",          2.09,"1,582,284","1,670,383",          0.95
2611000000,부산광역시 중구 ,"38,172","23,472",          1.63,"18,499","19,673",          0.94,"38,184","23,575",          1.62,"18,513","19,671",          0.94,"38,161","23,571",          1.62,"18,505","19,656",          0.94,"38,084","23,568",          1.62,"18,466","19,618",          0.94,"37,944","23,520",          1.61,"18,396","19,548",          0.94,"37,872","23,501",          1.61,"18,369","19,503",          0.94,"37,785","23,481",          1.61,"18,315","19,470",          0.94,"37,676","23,456",          1.61,"18,269","19,407",          0.94,"37,604","23,445",          1.60,"18,233","19,371",          0.94,"37,447","23,383",          1.60,"18,148","19,299",          0.94,"37,322","23,310",          1.60,"18,084","19,238",          0.94,"37,241","23,284",          1.60,"18,071","19,170",          0.94
2614000000,부산광역시 서구 ,"103,384","53,117",          1.95,"49,699","53,685",          0.93,"103,192","53,150",          1.94,"49,597","53,595",          0.93,"103,020","53,130",          1.94,"49,526","53,494",          0.93,"102,778","53,054",          1.94,"49,407","53,371",          0.93,"102,631","52,992",          1.94,"49,315","53,316",          0.92,"102,477","52,964",          1.93,"49,247","53,230",          0.93,"102,348","52,937",          1.93,"49,186","53,162",          0.93,"102,409","52,995",          1.93,"49,200","53,209",          0.92,"102,683","53,173",          1.93,"49,337","53,346",          0.92,"102,827","53,271",          1.93,"49,380","53,447",          0.92,"102,724","53,214",          1.93,"49,319","53,405",          0.92,"102,673","53,241",          1.93,"49,249","53,424",          0.92
2617000000,부산광역시 동구 ,"87,078","46,918",          1.86,"42,287","44,791",          0.94,"86,912","46,943",          1.85,"42,215","44,697",          0.94,"86,725","46,919",          1.85,"42,130","44,595",          0.94,"86,626","46,910",          1.85,"42,049","44,577",          0.94,"86,427","46,892",          1.84,"41,937","44,490",          0.94,"86,277","46,852",          1.84,"41,855","44,422",          0.94,"86,178","46,820",          1.84,"41,823","44,355",          0.94,"85,953","46,751",          1.84,"41,701","44,252",          0.94,"85,757","46,656",          1.84,"41,627","44,130",          0.94,"85,607","46,607",          1.84,"41,547","44,060",          0.94,"85,538","46,597",          1.84,"41,505","44,033",          0.94,"85,374","46,598",          1.83,"41,405","43,969",          0.94
2620000000,부산광역시 영도구 ,"105,816","53,838",          1.97,"51,940","53,876",          0.96,"105,715","53,899",          1.96,"51,884","53,831",          0.96,"105,593","53,957",          1.96,"51,844","53,749",          0.96,"105,350","53,908",          1.95,"51,700","53,650",          0.96,"105,167","53,874",          1.95,"51,597","53,570",          0.96,"104,926","53,768",          1.95,"51,485","53,441",          0.96,"104,632","53,709",          1.95,"51,348","53,284",          0.96,"104,414","53,659",          1.95,"51,253","53,161",          0.96,"104,172","53,587",          1.94,"51,149","53,023",          0.96,"103,794","53,457",          1.94,"50,954","52,840",          0.96,"103,470","53,326",          1.94,"50,784","52,686",          0.96,"103,241","53,268",          1.94,"50,650","52,591",          0.96
2623000000,부산광역시 부산진구 ,"358,193","180,851",          1.98,"171,727","186,466",          0.92,"359,042","181,713",          1.98,"172,092","186,950",          0.92,"359,441","182,293",          1.97,"172,271","187,170",          0.92,"359,501","182,469",          1.97,"172,234","187,267",          0.92,"359,677","182,794",          1.97,"172,349","187,328",          0.92,"360,187","183,151",          1.97,"172,589","187,598",          0.92,"360,034","183,231",          1.96,"172,465","187,569",          0.92,"359,883","183,304",          1.96,"172,376","187,507",          0.92,"359,652","183,373",          1.96,"172,267","187,385",          0.92,"358,965","183,077",          1.96,"171,916","187,049",          0.92,"357,966","182,753",          1.96,"171,292","186,674",          0.92,"357,406","182,604",          1.96,"171,023","186,383",          0.92
2626000000,부산광역시 동래구 ,"268,823","118,709",          2.26,"129,865","138,958",          0.93,"268,390","118,761",          2.26,"129,562","138,828",          0.93,"268,072","118,741",          2.26,"129,363","138,709",          0.93,"267,920","118,801",          2.26,"129,194","138,726",          0.93,"267,902","118,852",          2.25,"129,155","138,747",          0.93,"268,158","119,027",          2.25,"129,273","138,885",          0.93,"268,106","119,105",          2.25,"129,288","138,818",          0.93,"268,037","119,132",          2.25,"129,209","138,828",          0.93,"268,146","119,241",          2.25,"129,219","138,927",          0.93,"270,698","120,251",          2.25,"130,430","140,268",          0.93,"272,684","121,028",          2.25,"131,371","141,313",          0.93,"273,403","121,378",          2.25,"131,717","141,686",          0.93
