※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
,,2025년01월,,,,,,,,,2025년02월,,,,,,,,,2025년03월,,,,,,,,,2025년04월,,,,,,,,,2025년05월,,,,,,,,,2025년06월,,,,,,,,
,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,
행정기관코드,행정기관,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계
1154500000,서울특별시 금천구 ,"113,211","111,948","225,159","113,054","111,870","224,924",-157,-78,-235,"113,054","111,870","224,924","112,734","111,677","224,411",-320,-193,-513,"112,734","111,677","224,411","112,655","111,757","224,412",-79,80,1,"112,655","111,757","224,412","112,655","111,774","224,429",0,17,17,"112,655","111,774","224,429","112,630","111,658","224,288",-25,-116,-141,"112,630","111,658","224,288","112,493","111,583","224,076",-137,-75,-212
1156000000,서울특별시 영등포구 ,"182,802","190,971","373,773","182,615","190,692","373,307",-187,-279,-466,"182,615","190,692","373,307","182,469","190,602","373,071",-146,-90,-236,"182,469","190,602","373,071","182,470","190,586","373,056",1,-16,-15,"182,470","190,586","373,056","182,339","190,657","372,996",-131,71,-60,"182,339","190,657","372,996","182,213","190,661","372,874",-126,4,-122,"182,213","190,661","372,874","182,123","190,740","372,863",-90,79,-11
1159000000,서울특별시 동작구 ,"181,576","194,223","375,799","181,356","194,100","375,456",-220,-123,-343,"181,356","194,100","375,456","181,373","194,269","375,642",17,169,186,"181,373","194,269","375,642","181,267","194,280","375,547",-106,11,-95,"181,267","194,280","375,547","181,054","194,081","375,135",-213,-199,-412,"181,054","194,081","375,135","180,832","194,005","374,837",-222,-76,-298,"180,832","194,005","374,837","180,772","194,005","374,777",-60,0,-60
1162000000,서울특별시 관악구 ,"240,457","237,355","477,812","240,565","237,375","477,940",108,20,128,"240,565","237,375","477,940","240,925","237,774","478,699",360,399,759,"240,925","237,774","478,699","241,013","238,054","479,067",88,280,368,"241,013","238,054","479,067","241,077","238,102","479,179",64,48,112,"241,077","238,102","479,179","241,014","238,162","479,176",-63,60,-3,"241,014","238,162","479,176","241,080","238,240","479,320",66,78,144
1165000000,서울특별시 서초구 ,"194,153","214,223","408,376","194,124","214,200","408,324",-29,-23,-52,"194,124","214,200","408,324","194,015","214,233","408,248",-109,33,-76,"194,015","214,233","408,248","193,818","214,140","407,958",-197,-93,-290,"193,818","214,140","407,958","193,742","214,037","407,779",-76,-103,-179,"193,742","214,037","407,779","193,626","213,890","407,516",-116,-147,-263,"193,626","213,890","407,516","193,609","213,898","407,507",-17,8,-9
1168000000,서울특별시 강남구 ,"266,412","290,933","557,345","266,239","290,876","557,115",-173,-57,-230,"266,239","290,876","557,115","266,430","291,071","557,501",191,195,386,"266,430","291,071","557,501","266,325","290,971","557,296",-105,-100,-205,"266,325","290,971","557,296","266,037","290,785","556,822",-288,-186,-474,"266,037","290,785","556,822","265,941","290,565","556,506",-96,-220,-316,"265,941","290,565","556,506","266,021","290,544","556,565",80,-21,59
1171000000,서울특별시 송파구 ,"311,728","338,382","650,110","311,160","337,911","649,071",-568,-471,"-1,039","311,160","337,911","649,071","310,798","337,634","648,432",-362,-277,-639,"310,798","337,634","648,432","310,454","337,441","647,895",-344,-193,-537,"310,454","337,441","647,895","310,186","337,240","647,426",-268,-201,-469,"310,186","337,240","647,426","309,794","336,992","646,786",-392,-248,-640,"309,794","336,992","646,786","309,664","336,927","646,591",-130,-65,-195
1174000000,서울특별시 강동구 ,"232,862","244,080","476,942","236,499","247,802","484,301","3,637","3,722","7,359","236,499","247,802","484,301","240,257","251,748","492,005","3,758","3,946","7,704","240,257","251,748","492,005","241,731","253,540","495,271","1,474","1,792","3,266","241,731","253,540","495,271","242,157","254,177","496,334",426,637,"1,063","242,157","254,177","496,334","242,534","254,656","497,190",377,479,856,"242,534","254,656","497,190","242,954","255,125","498,079",420,469,889
2600000000,부산광역시  ,"1,589,912","1,676,686","3,266,598","1,588,357","1,675,534","3,263,891","-1,555","-1,152","-2,707","1,588,357","1,675,534","3,263,891","1,587,357","1,674,980","3,262,337","-1,000",-554,"-1,554","1,587,357","1,674,980","3,262,337","1,585,597","1,673,622","3,259,219","-1,760","-1,358","-3,118","1,585,597","1,673,622","3,259,219","1,584,035","1,672,373","3,256,408","-1,562","-1,249","-2,811","1,584,035","1,672,373","3,256,408","1,582,928","1,671,529","3,254,457","-1,107",-844,"-1,951","1,582,928","1,671,529","3,254,457","1,582,043","1,670,787","3,252,830",-885,-742,"-1,627"
2611000000,부산광역시 중구 ,"18,233","19,304","37,537","18,209","19,260","37,469",-24,-44,-68,"18,209","19,260","37,469","18,135","19,242","37,377",-74,-18,-92,"18,135","19,242","37,377","18,087","19,208","37,295",-48,-34,-82,"18,087","19,208","37,295","18,029","19,164","37,193",-58,-44,-102,"18,029","19,164","37,193","17,956","19,124","37,080",-73,-40,-113,"17,956","19,124","37,080","17,926","19,073","36,999",-30,-51,-81
