※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
,,2025년07월,,,,,,,,,2025년08월,,,,,,,,,2025년09월,,,,,,,,,2025년10월,,,,,,,,,2025년11월,,,,,,,,,2025년12월,,,,,,,,
,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,
행정기관코드,행정기관,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계
2614000000,부산광역시 서구 ,"49,203","53,378","102,581","49,135","53,391","102,526",-68,13,-55,"49,135","53,391","102,526","49,110","53,380","102,490",-25,-11,-36,"49,110","53,380","102,490","49,015","53,307","102,322",-95,-73,-168,"49,015","53,307","102,322","48,963","53,228","102,191",-52,-79,-131,"48,963","53,228","102,191","48,923","53,173","102,096",-40,-55,-95,"48,923","53,173","102,096","48,825","53,067","101,892",-98,-106,-204
2617000000,부산광역시 동구 ,"41,079","43,574","84,653","40,970","43,461","84,431",-109,-113,-222,"40,970","43,461","84,431","40,918","43,409","84,327",-52,-52,-104,"40,918","43,409","84,327","40,817","43,343","84,160",-101,-66,-167,"40,817","43,343","84,160","40,734","43,263","83,997",-83,-80,-163,"40,734","43,263","83,997","40,707","43,187","83,894",-27,-76,-103,"40,707","43,187","83,894","40,685","43,166","83,851",-22,-21,-43
2620000000,부산광역시 영도구 ,"50,249","52,260","102,509","50,160","52,207","102,367",-89,-53,-142,"50,160","52,207","102,367","50,089","52,120","102,209",-71,-87,-158,"50,089","52,120","102,209","50,032","52,038","102,070",-57,-82,-139,"50,032","52,038","102,070","49,968","51,996","101,964",-64,-42,-106,"49,968","51,996","101,964","49,912","51,862","101,774",-56,-134,-190,"49,912","51,862","101,774","49,805","51,775","101,580",-107,-87,-194
2623000000,부산광역시 부산진구 ,"174,519","190,188","364,707","174,580","190,407","364,987",61,219,280,"174,580","190,407","364,987","174,631","190,468","365,099",51,61,112,"174,631","190,468","365,099","174,795","190,638","365,433",164,170,334,"174,795","190,638","365,433","174,831","190,746","365,577",36,108,144,"174,831","190,746","365,577","174,711","190,677","365,388",-120,-69,-189,"174,711","190,677","365,388","174,723","190,655","365,378",12,-22,-10
2626000000,부산광역시 동래구 ,"132,226","142,247","274,473","132,151","142,211","274,362",-75,-36,-111,"132,151","142,211","274,362","132,065","142,180","274,245",-86,-31,-117,"132,065","142,180","274,245","131,987","142,091","274,078",-78,-89,-167,"131,987","142,091","274,078","131,825","142,023","273,848",-162,-68,-230,"131,825","142,023","273,848","131,740","141,914","273,654",-85,-109,-194,"131,740","141,914","273,654","131,538","141,739","273,277",-202,-175,-377
2629000000,부산광역시 남구 ,"122,634","129,748","252,382","122,353","129,597","251,950",-281,-151,-432,"122,353","129,597","251,950","122,249","129,508","251,757",-104,-89,-193,"122,249","129,508","251,757","122,145","129,359","251,504",-104,-149,-253,"122,145","129,359","251,504","121,953","129,274","251,227",-192,-85,-277,"121,953","129,274","251,227","121,774","129,166","250,940",-179,-108,-287,"121,774","129,166","250,940","121,574","129,094","250,668",-200,-72,-272
2632000000,부산광역시 북구 ,"129,906","134,966","264,872","129,735","134,802","264,537",-171,-164,-335,"129,735","134,802","264,537","129,538","134,604","264,142",-197,-198,-395,"129,538","134,604","264,142","129,324","134,501","263,825",-214,-103,-317,"129,324","134,501","263,825","129,145","134,411","263,556",-179,-90,-269,"129,145","134,411","263,556","128,960","134,229","263,189",-185,-182,-367,"128,960","134,229","263,189","128,773","134,089","262,862",-187,-140,-327
2635000000,부산광역시 해운대구 ,"179,109","194,980","374,089","179,028","194,851","373,879",-81,-129,-210,"179,028","194,851","373,879","178,798","194,731","373,529",-230,-120,-350,"178,798","194,731","373,529","178,671","194,592","373,263",-127,-139,-266,"178,671","194,592","373,263","178,448","194,489","372,937",-223,-103,-326,"178,448","194,489","372,937","178,361","194,402","372,763",-87,-87,-174,"178,361","194,402","372,763","178,330","194,274","372,604",-31,-128,-159
2638000000,부산광역시 사하구 ,"143,570","145,862","289,432","143,225","145,592","288,817",-345,-270,-615,"143,225","145,592","288,817","142,927","145,373","288,300",-298,-219,-517,"142,927","145,373","288,300","142,646","145,126","287,772",-281,-247,-528,"142,646","145,126","287,772","142,405","144,900","287,305",-241,-226,-467,"142,405","144,900","287,305","142,162","144,611","286,773",-243,-289,-532,"142,162","144,611","286,773","141,867","144,355","286,222",-295,-256,-551
2641000000,부산광역시 금정구 ,"101,259","106,957","208,216","101,150","106,805","207,955",-109,-152,-261,"101,150","106,805","207,955","100,996","106,646","207,642",-154,-159,-313,"100,996","106,646","207,642","100,877","106,561","207,438",-119,-85,-204,"100,877","106,561","207,438","100,771","106,426","207,197",-106,-135,-241,"100,771","106,426","207,197","100,628","106,280","206,908",-143,-146,-289,"100,628","106,280","206,908","100,441","106,147","206,588",-187,-133,-320
2644000000,부산광역시 강서구 ,"75,100","70,107","145,207","75,908","70,935","146,843",808,828,"1,636","75,908","70,935","146,843","76,393","71,420","147,813",485,485,970,"76,393","71,420","147,813","76,655","71,707","148,362",262,287,549,"76,655","71,707","148,362","76,973","71,949","148,922",318,242,560,"76,973","71,949","148,922","77,301","72,312","149,613",328,363,691,"77,301","72,312","149,613","77,671","72,628","150,299",370,316,686
2647000000,부산광역시 연제구 ,"100,761","110,366","211,127","100,741","110,327","211,068",-20,-39,-59,"100,741","110,327","211,068","100,769","110,472","211,241",28,145,173,"100,769","110,472","211,241","100,894","110,705","211,599",125,233,358,"100,894","110,705","211,599","100,909","110,755","211,664",15,50,65,"100,909","110,755","211,664","100,821","110,769","211,590",-88,14,-74,"100,821","110,769","211,590","100,894","110,833","211,727",73,64,137
2650000000,부산광역시 수영구 ,"79,599","90,629","170,228","79,637","90,487","170,124",38,-142,-104,"79,637","90,487","170,124","79,512","90,365","169,877",-125,-122,-247,"79,512","90,365","169,877","79,480","90,269","169,749",-32,-96,-128,"79,480","90,269","169,749","79,367","90,098","169,465",-113,-171,-284,"79,367","90,098","169,465","79,305","89,994","169,299",-62,-104,-166,"79,305","89,994","169,299","79,181","89,931","169,112",-124,-63,-187
