※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,,2024년07월,,,,,,2024년08월,,,,,,2024년09월,,,,,,2024년10월,,,,,,2024년11월,,,,,,2024년12월,,,,,
행정기관코드,행정기관,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
4715000000,경상북도 김천시 ,"135,660","68,832",          1.97,"68,135","67,525",          1.01,"135,509","68,801",          1.97,"68,080","67,429",          1.01,"135,419","68,813",          1.97,"68,025","67,394",          1.01,"135,330","68,797",          1.97,"67,977","67,353",          1.01,"135,206","68,763",          1.97,"67,930","67,276",          1.01,"135,093","68,703",          1.97,"67,890","67,203",          1.01
4717000000,경상북도 안동시 ,"153,364","79,861",          1.92,"75,978","77,386",          0.98,"153,134","79,786",          1.92,"75,873","77,261",          0.98,"153,052","79,792",          1.92,"75,859","77,193",          0.98,"153,200","80,005",          1.91,"75,912","77,288",          0.98,"153,141","80,015",          1.91,"75,864","77,277",          0.98,"152,855","79,892",          1.91,"75,688","77,167",          0.98
4719000000,경상북도 구미시 ,"403,562","188,213",          2.14,"208,142","195,420",          1.07,"403,629","188,450",          2.14,"208,187","195,442",          1.07,"403,452","188,659",          2.14,"208,099","195,353",          1.07,"403,482","188,851",          2.14,"208,117","195,365",          1.07,"403,552","189,093",          2.13,"208,145","195,407",          1.07,"403,573","189,260",          2.13,"208,165","195,408",          1.07
4721000000,경상북도 영주시 ,"99,409","51,663",          1.92,"49,377","50,032",          0.99,"99,283","51,599",          1.92,"49,329","49,954",          0.99,"99,111","51,575",          1.92,"49,244","49,867",          0.99,"98,977","51,533",          1.92,"49,165","49,812",          0.99,"98,826","51,486",          1.92,"49,087","49,739",          0.99,"98,668","51,415",          1.92,"49,028","49,640",          0.99
4723000000,경상북도 영천시 ,"99,422","55,220",          1.80,"50,814","48,608",          1.05,"99,116","55,149",          1.80,"50,683","48,433",          1.05,"98,817","55,056",          1.79,"50,533","48,284",          1.05,"98,553","54,958",          1.79,"50,393","48,160",          1.05,"98,286","54,853",          1.79,"50,273","48,013",          1.05,"97,940","54,708",          1.79,"50,103","47,837",          1.05
4725000000,경상북도 상주시 ,"92,613","49,314",          1.88,"45,643","46,970",          0.97,"92,419","49,261",          1.88,"45,573","46,846",          0.97,"92,287","49,224",          1.87,"45,531","46,756",          0.97,"92,093","49,151",          1.87,"45,421","46,672",          0.97,"91,821","49,062",          1.87,"45,285","46,536",          0.97,"91,662","49,018",          1.87,"45,199","46,463",          0.97
4728000000,경상북도 문경시 ,"67,537","36,573",          1.85,"33,159","34,378",          0.96,"67,510","36,567",          1.85,"33,177","34,333",          0.97,"67,329","36,525",          1.84,"33,081","34,248",          0.97,"67,182","36,489",          1.84,"33,010","34,172",          0.97,"67,100","36,462",          1.84,"32,966","34,134",          0.97,"67,021","36,448",          1.84,"32,919","34,102",          0.97
4729000000,경상북도 경산시 ,"265,753","130,400",          2.04,"133,461","132,292",          1.01,"265,829","130,571",          2.04,"133,528","132,301",          1.01,"266,031","130,866",          2.03,"133,625","132,406",          1.01,"265,875","130,955",          2.03,"133,526","132,349",          1.01,"265,786","130,999",          2.03,"133,461","132,325",          1.01,"265,485","130,859",          2.03,"133,255","132,230",          1.01
4773000000,경상북도 의성군 ,"49,099","29,157",          1.68,"24,418","24,681",          0.99,"48,961","29,100",          1.68,"24,361","24,600",          0.99,"48,839","29,063",          1.68,"24,300","24,539",          0.99,"48,734","29,036",          1.68,"24,262","24,472",          0.99,"48,636","28,998",          1.68,"24,211","24,425",          0.99,"48,544","28,981",          1.68,"24,178","24,366",          0.99
4775000000,경상북도 청송군 ,"23,810","13,987",          1.70,"11,942","11,868",          1.01,"23,782","13,958",          1.70,"11,914","11,868",          1.00,"23,736","13,951",          1.70,"11,893","11,843",          1.00,"23,711","13,958",          1.70,"11,895","11,816",          1.01,"23,693","13,951",          1.70,"11,894","11,799",          1.01,"23,674","13,950",          1.70,"11,882","11,792",          1.01
4776000000,경상북도 영양군 ,"15,432","8,965",          1.72,"7,691","7,741",          0.99,"15,416","8,974",          1.72,"7,686","7,730",          0.99,"15,385","8,956",          1.72,"7,672","7,713",          0.99,"15,346","8,949",          1.71,"7,649","7,697",          0.99,"15,317","8,939",          1.71,"7,636","7,681",          0.99,"15,309","8,937",          1.71,"7,630","7,679",          0.99
4777000000,경상북도 영덕군 ,"33,401","19,535",          1.71,"15,955","17,446",          0.91,"33,339","19,514",          1.71,"15,928","17,411",          0.91,"33,261","19,477",          1.71,"15,893","17,368",          0.92,"33,184","19,441",          1.71,"15,864","17,320",          0.92,"33,153","19,433",          1.71,"15,862","17,291",          0.92,"33,118","19,411",          1.71,"15,850","17,268",          0.92
4782000000,경상북도 청도군 ,"40,826","23,401",          1.74,"20,272","20,554",          0.99,"40,741","23,384",          1.74,"20,240","20,501",          0.99,"40,673","23,367",          1.74,"20,222","20,451",          0.99,"40,605","23,368",          1.74,"20,181","20,424",          0.99,"40,518","23,352",          1.74,"20,145","20,373",          0.99,"40,484","23,346",          1.73,"20,138","20,346",          0.99
4783000000,경상북도 고령군 ,"30,169","17,238",          1.75,"15,563","14,606",          1.07,"30,139","17,234",          1.75,"15,537","14,602",          1.06,"30,137","17,251",          1.75,"15,529","14,608",          1.06,"30,095","17,234",          1.75,"15,509","14,586",          1.06,"30,061","17,239",          1.74,"15,507","14,554",          1.07,"30,003","17,249",          1.74,"15,471","14,532",          1.06
4784000000,경상북도 성주군 ,"41,599","24,021",          1.73,"21,761","19,838",          1.10,"41,567","24,037",          1.73,"21,749","19,818",          1.10,"41,468","24,015",          1.73,"21,688","19,780",          1.10,"41,385","23,958",          1.73,"21,629","19,756",          1.09,"41,344","23,970",          1.72,"21,603","19,741",          1.09,"41,326","24,004",          1.72,"21,602","19,724",          1.10
4785000000,경상북도 칠곡군 ,"108,244","53,873",          2.01,"56,788","51,456",          1.10,"108,014","53,812",          2.01,"56,683","51,331",          1.10,"107,734","53,734",          2.00,"56,538","51,196",          1.10,"107,491","53,688",          2.00,"56,423","51,068",          1.10,"107,200","53,580",          2.00,"56,232","50,968",          1.10,"106,978","53,524",          2.00,"56,121","50,857",          1.10
4790000000,경상북도 예천군 ,"54,776","28,042",          1.95,"26,987","27,789",          0.97,"54,775","28,036",          1.95,"26,986","27,789",          0.97,"54,761","28,029",          1.95,"26,978","27,783",          0.97,"54,632","27,984",          1.95,"26,927","27,705",          0.97,"54,521","27,925",          1.95,"26,875","27,646",          0.97,"54,477","27,883",          1.95,"26,857","27,620",          0.97
4792000000,경상북도 봉화군 ,"29,059","16,629",          1.75,"14,816","14,243",          1.04,"28,976","16,580",          1.75,"14,759","14,217",          1.04,"28,944","16,577",          1.75,"14,749","14,195",          1.04,"28,857","16,545",          1.74,"14,721","14,136",          1.04,"28,775","16,502",          1.74,"14,682","14,093",          1.04,"28,682","16,471",          1.74,"14,639","14,043",          1.04
4793000000,경상북도 울진군 ,"46,132","25,471",          1.81,"23,340","22,792",          1.02,"46,063","25,459",          1.81,"23,309","22,754",          1.02,"46,000","25,438",          1.81,"23,272","22,728",          1.02,"46,038","25,476",          1.81,"23,309","22,729",          1.03,"46,054","25,513",          1.81,"23,334","22,720",          1.03,"46,007","25,489",          1.80,"23,328","22,679",          1.03
4794000000,경상북도 울릉군 ,"9,125","5,643",          1.62,"5,091","4,034",          1.26,"9,107","5,619",          1.62,"5,077","4,030",          1.26,"9,087","5,619",          1.62,"5,072","4,015",          1.26,"9,076","5,619",          1.62,"5,087","3,989",          1.28,"9,061","5,623",          1.61,"5,086","3,975",          1.28,"9,062","5,633",          1.61,"5,094","3,968",          1.28
4800000000,경상남도  ,"3,225,322","1,525,923",          2.11,"1,624,200","1,601,122",          1.01,"3,223,869","1,527,035",          2.11,"1,623,485","1,600,384",          1.01,"3,222,562","1,528,114",          2.11,"1,622,924","1,599,638",          1.01,"3,221,638","1,528,647",          2.11,"1,622,514","1,599,124",          1.01,"3,220,393","1,528,908",          2.11,"1,621,887","1,598,506",          1.01,"3,218,754","1,529,327",          2.10,"1,621,193","1,597,561",          1.01
4812000000,경상남도 창원시 ,"999,446","456,013",          2.19,"505,670","493,776",          1.02,"998,903","456,182",          2.19,"505,351","493,552",          1.02,"998,195","456,314",          2.19,"504,934","493,261",          1.02,"997,729","456,439",          2.19,"504,628","493,101",          1.02,"997,248","456,485",          2.18,"504,407","492,841",          1.02,"996,421","456,485",          2.18,"504,036","492,385",          1.02
4812100000,경상남도 창원시 의창구 ,"209,892","96,372",          2.18,"106,635","103,257",          1.03,"209,625","96,371",          2.18,"106,476","103,149",          1.03,"209,242","96,301",          2.17,"106,228","103,014",          1.03,"208,953","96,268",          2.17,"106,082","102,871",          1.03,"209,113","96,424",          2.17,"106,196","102,917",          1.03,"209,081","96,526",          2.17,"106,200","102,881",          1.03
4812300000,경상남도 창원시 성산구 ,"244,240","106,737",          2.29,"124,626","119,614",          1.04,"244,341","106,876",          2.29,"124,655","119,686",          1.04,"244,268","106,948",          2.28,"124,613","119,655",          1.04,"244,119","106,907",          2.28,"124,480","119,639",          1.04,"243,973","106,828",          2.28,"124,377","119,596",          1.04,"243,799","106,811",          2.28,"124,280","119,519",          1.04
4812500000,경상남도 창원시 마산합포구 ,"178,268","85,800",          2.08,"88,507","89,761",          0.99,"178,165","85,804",          2.08,"88,447","89,718",          0.99,"177,931","85,759",          2.07,"88,348","89,583",          0.99,"177,758","85,760",          2.07,"88,218","89,540",          0.99,"177,603","85,752",          2.07,"88,138","89,465",          0.99,"177,437","85,752",          2.07,"88,049","89,388",          0.99
4812700000,경상남도 창원시 마산회원구 ,"178,209","81,900",          2.18,"88,812","89,397",          0.99,"177,993","81,879",          2.17,"88,691","89,302",          0.99,"178,099","82,040",          2.17,"88,731","89,368",          0.99,"178,403","82,226",          2.17,"88,879","89,524",          0.99,"178,259","82,212",          2.17,"88,803","89,456",          0.99,"177,962","82,151",          2.17,"88,675","89,287",          0.99
4812900000,경상남도 창원시 진해구 ,"188,837","85,204",          2.22,"97,090","91,747",          1.06,"188,779","85,252",          2.21,"97,082","91,697",          1.06,"188,655","85,266",          2.21,"97,014","91,641",          1.06,"188,496","85,278",          2.21,"96,969","91,527",          1.06,"188,300","85,269",          2.21,"96,893","91,407",          1.06,"188,142","85,245",          2.21,"96,832","91,310",          1.06
4817000000,경상남도 진주시 ,"339,042","160,626",          2.11,"167,393","171,649",          0.98,"338,866","160,714",          2.11,"167,317","171,549",          0.98,"338,686","160,775",          2.11,"167,208","171,478",          0.98,"338,565","160,784",          2.11,"167,178","171,387",          0.98,"338,336","160,702",          2.11,"167,061","171,275",          0.98,"338,067","160,666",          2.10,"166,946","171,121",          0.98
4822000000,경상남도 통영시 ,"118,919","59,226",          2.01,"59,668","59,251",          1.01,"118,743","59,204",          2.01,"59,584","59,159",          1.01,"118,599","59,186",          2.00,"59,520","59,079",          1.01,"118,449","59,140",          2.00,"59,434","59,015",          1.01,"118,297","59,106",          2.00,"59,368","58,929",          1.01,"118,179","59,103",          2.00,"59,299","58,880",          1.01
4824000000,경상남도 사천시 ,"108,482","55,259",          1.96,"54,949","53,533",          1.03,"108,397","55,281",          1.96,"54,919","53,478",          1.03,"108,342","55,294",          1.96,"54,891","53,451",          1.03,"108,292","55,299",          1.96,"54,878","53,414",          1.03,"108,277","55,320",          1.96,"54,880","53,397",          1.03,"108,198","55,328",          1.96,"54,848","53,350",          1.03
4824500000,경상남도 사천남양출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
4825000000,경상남도 김해시 ,"530,513","232,178",          2.28,"268,161","262,352",          1.02,"530,574","232,593",          2.28,"268,159","262,415",          1.02,"530,582","232,920",          2.28,"268,224","262,358",          1.02,"530,634","233,064",          2.28,"268,280","262,354",          1.02,"530,437","233,103",          2.28,"268,145","262,292",          1.02,"530,226","233,214",          2.27,"268,030","262,196",          1.02
4825200000,경상남도 장유출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
4827000000,경상남도 밀양시 ,"100,767","53,729",          1.88,"49,804","50,963",          0.98,"100,568","53,675",          1.87,"49,715","50,853",          0.98,"100,426","53,667",          1.87,"49,657","50,769",          0.98,"100,378","53,652",          1.87,"49,634","50,744",          0.98,"100,343","53,684",          1.87,"49,632","50,711",          0.98,"100,330","53,704",          1.87,"49,633","50,697",          0.98
4831000000,경상남도 거제시 ,"232,221","104,786",          2.22,"121,500","110,721",          1.10,"232,129","104,937",          2.21,"121,483","110,646",          1.10,"232,127","105,103",          2.21,"121,504","110,623",          1.10,"232,027","105,120",          2.21,"121,472","110,555",          1.10,"232,075","105,186",          2.21,"121,495","110,580",          1.10,"232,100","105,303",          2.20,"121,528","110,572",          1.10
4833000000,경상남도 양산시 ,"355,958","160,200",          2.22,"178,039","177,919",          1.00,"356,526","160,738",          2.22,"178,365","178,161",          1.00,"357,219","161,323",          2.21,"178,714","178,505",          1.00,"357,805","161,751",          2.21,"179,003","178,802",          1.00,"358,244","162,100",          2.21,"179,213","179,031",          1.00,"358,691","162,515",          2.21,"179,488","179,203",          1.00
4833200000,경상남도 양산시웅상출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
4872000000,경상남도 의령군 ,"25,188","14,868",          1.69,"12,557","12,631",          0.99,"25,177","14,862",          1.69,"12,543","12,634",          0.99,"25,115","14,849",          1.69,"12,512","12,603",          0.99,"25,082","14,837",          1.69,"12,496","12,586",          0.99,"25,039","14,833",          1.69,"12,491","12,548",          1.00,"25,097","14,859",          1.69,"12,512","12,585",          0.99
4873000000,경상남도 함안군 ,"59,193","30,254",          1.96,"30,313","28,880",          1.05,"59,080","30,226",          1.95,"30,275","28,805",          1.05,"58,942","30,173",          1.95,"30,215","28,727",          1.05,"58,845","30,138",          1.95,"30,162","28,683",          1.05,"58,742","30,087",          1.95,"30,095","28,647",          1.05,"58,662","30,058",          1.95,"30,033","28,629",          1.05
4874000000,경상남도 창녕군 ,"56,296","31,926",          1.76,"28,194","28,102",          1.00,"56,160","31,876",          1.76,"28,122","28,038",          1.00,"56,126","31,875",          1.76,"28,104","28,022",          1.00,"56,020","31,845",          1.76,"28,063","27,957",          1.00,"55,939","31,844",          1.76,"28,021","27,918",          1.00,"55,962","31,897",          1.75,"28,047","27,915",          1.00
4882000000,경상남도 고성군 ,"48,481","26,387",          1.84,"24,554","23,927",          1.03,"48,350","26,393",          1.83,"24,484","23,866",          1.03,"48,243","26,366",          1.83,"24,436","23,807",          1.03,"48,154","26,366",          1.83,"24,386","23,768",          1.03,"48,049","26,356",          1.82,"24,317","23,732",          1.02,"47,885","26,281",          1.82,"24,237","23,648",          1.02
4884000000,경상남도 남해군 ,"40,149","22,356",          1.80,"19,553","20,596",          0.95,"40,063","22,334",          1.79,"19,494","20,569",          0.95,"39,962","22,312",          1.79,"19,453","20,509",          0.95,"39,837","22,254",          1.79,"19,380","20,457",          0.95,"39,815","22,238",          1.79,"19,383","20,432",          0.95,"39,730","22,203",          1.79,"19,343","20,387",          0.95
4885000000,경상남도 하동군 ,"40,911","23,402",          1.75,"20,437","20,474",          1.00,"40,841","23,380",          1.75,"20,408","20,433",          1.00,"40,766","23,371",          1.74,"20,372","20,394",          1.00,"40,735","23,377",          1.74,"20,373","20,362",          1.00,"40,674","23,354",          1.74,"20,343","20,331",          1.00,"40,614","23,348",          1.74,"20,333","20,281",          1.00
4886000000,경상남도 산청군 ,"33,390","19,581",          1.71,"16,531","16,859",          0.98,"33,329","19,555",          1.70,"16,490","16,839",          0.98,"33,292","19,553",          1.70,"16,489","16,803",          0.98,"33,266","19,551",          1.70,"16,484","16,782",          0.98,"33,227","19,547",          1.70,"16,452","16,775",          0.98,"33,176","19,522",          1.70,"16,425","16,751",          0.98
4887000000,경상남도 함양군 ,"36,320","20,469",          1.77,"17,675","18,645",          0.95,"36,249","20,456",          1.77,"17,648","18,601",          0.95,"36,187","20,443",          1.77,"17,630","18,557",          0.95,"36,140","20,426",          1.77,"17,617","18,523",          0.95,"36,068","20,406",          1.77,"17,594","18,474",          0.95,"36,030","20,393",          1.77,"17,564","18,466",          0.95
4888000000,경상남도 거창군 ,"59,666","31,071",          1.92,"29,358","30,308",          0.97,"59,623","31,069",          1.92,"29,333","30,290",          0.97,"59,587","31,071",          1.92,"29,317","30,270",          0.97,"59,573","31,082",          1.92,"29,320","30,253",          0.97,"59,546","31,075",          1.92,"29,300","30,246",          0.97,"59,434","31,005",          1.92,"29,241","30,193",          0.97
4889000000,경상남도 합천군 ,"40,380","23,592",          1.71,"19,844","20,536",          0.97,"40,291","23,560",          1.71,"19,795","20,496",          0.97,"40,166","23,519",          1.71,"19,744","20,422",          0.97,"40,107","23,522",          1.71,"19,726","20,381",          0.97,"40,037","23,482",          1.71,"19,690","20,347",          0.97,"39,952","23,443",          1.70,"19,650","20,302",          0.97
5000000000,제주특별자치도  ,"668,414","311,735",          2.14,"334,437","333,977",          1.00,"667,894","311,894",          2.14,"334,155","333,739",          1.00,"667,399","311,969",          2.14,"333,819","333,580",          1.00,"667,173","312,041",          2.14,"333,734","333,439",          1.00,"666,800","311,914",          2.14,"333,458","333,342",          1.00,"666,524","311,926",          2.14,"333,225","333,299",          1.00
5011000000,제주특별자치도 제주시 ,"486,909","223,629",          2.18,"243,079","243,830",          1.00,"486,522","223,759",          2.17,"242,890","243,632",          1.00,"486,193","223,817",          2.17,"242,662","243,531",          1.00,"486,115","223,880",          2.17,"242,633","243,482",          1.00,"485,847","223,775",          2.17,"242,450","243,397",          1.00,"485,574","223,745",          2.17,"242,238","243,336",          1.00
5013000000,제주특별자치도 서귀포시 ,"181,505","88,106",          2.06,"91,358","90,147",          1.01,"181,372","88,135",          2.06,"91,265","90,107",          1.01,"181,206","88,152",          2.06,"91,157","90,049",          1.01,"181,058","88,161",          2.05,"91,101","89,957",          1.01,"180,953","88,139",          2.05,"91,008","89,945",          1.01,"180,950","88,181",          2.05,"90,987","89,963",          1.01
