※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,,2026년01월,,,,,,2026년02월,,,,,,2026년03월,,,,,,2026년04월,,,,,
행정기관코드,행정기관,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
1100000000,서울특별시  ,"9,233,477","4,457,203",          2.07,"4,446,996","4,786,481",          0.93,"9,238,078","4,466,063",          2.07,"4,448,615","4,789,463",          0.93,"9,238,662","4,473,663",          2.07,"4,447,513","4,791,149",          0.93,"9,233,066","4,475,463",          2.06,"4,444,168","4,788,898",          0.93
1111000000,서울특별시 종로구 ,"135,136","71,069",          1.90,"64,679","70,457",          0.92,"135,116","71,186",          1.90,"64,641","70,475",          0.92,"135,176","71,382",          1.89,"64,653","70,523",          0.92,"135,081","71,441",          1.89,"64,581","70,500",          0.92
1114000000,서울특별시 중구 ,"116,352","62,797",          1.85,"55,747","60,605",          0.92,"116,268","62,869",          1.85,"55,736","60,532",          0.92,"116,415","62,961",          1.85,"55,847","60,568",          0.92,"116,427","62,971",          1.85,"55,851","60,576",          0.92
1117000000,서울특별시 용산구 ,"198,734","100,777",          1.97,"94,504","104,230",          0.91,"198,480","100,726",          1.97,"94,367","104,113",          0.91,"197,948","100,505",          1.97,"94,058","103,890",          0.91,"197,183","100,151",          1.97,"93,631","103,552",          0.90
1120000000,서울특별시 성동구 ,"272,673","131,912",          2.07,"131,544","141,129",          0.93,"272,835","132,230",          2.06,"131,544","141,291",          0.93,"273,084","132,530",          2.06,"131,637","141,447",          0.93,"272,909","132,480",          2.06,"131,566","141,343",          0.93
1121500000,서울특별시 광진구 ,"328,601","169,472",          1.94,"157,212","171,389",          0.92,"328,772","169,829",          1.94,"157,313","171,459",          0.92,"328,807","170,160",          1.93,"157,261","171,546",          0.92,"328,723","170,277",          1.93,"157,183","171,540",          0.92
1123000000,서울특별시 동대문구 ,"346,426","176,144",          1.97,"168,742","177,684",          0.95,"348,210","177,438",          1.96,"169,563","178,647",          0.95,"349,373","178,454",          1.96,"170,079","179,294",          0.95,"349,491","178,630",          1.96,"170,129","179,362",          0.95
1126000000,서울특별시 중랑구 ,"375,109","188,202",          1.99,"182,983","192,126",          0.95,"375,077","188,529",          1.99,"182,877","192,200",          0.95,"374,876","188,637",          1.99,"182,757","192,119",          0.95,"374,803","188,745",          1.99,"182,748","192,055",          0.95
1129000000,서울특별시 성북구 ,"419,522","196,829",          2.13,"200,414","219,108",          0.91,"419,929","197,522",          2.13,"200,595","219,334",          0.91,"420,178","198,104",          2.12,"200,518","219,660",          0.91,"419,853","198,104",          2.12,"200,303","219,550",          0.91
1130500000,서울특별시 강북구 ,"276,750","140,761",          1.97,"132,973","143,777",          0.92,"276,794","141,012",          1.96,"132,970","143,824",          0.92,"276,786","141,216",          1.96,"132,863","143,923",          0.92,"276,525","141,252",          1.96,"132,752","143,773",          0.92
1132000000,서울특별시 도봉구 ,"297,739","137,717",          2.16,"143,580","154,159",          0.93,"297,508","137,795",          2.16,"143,478","154,030",          0.93,"297,295","137,911",          2.16,"143,294","154,001",          0.93,"297,059","137,936",          2.15,"143,234","153,825",          0.93
1135000000,서울특별시 노원구 ,"480,303","214,663",          2.24,"229,666","250,637",          0.92,"480,143","214,996",          2.23,"229,609","250,534",          0.92,"480,352","215,906",          2.22,"229,727","250,625",          0.92,"479,965","216,078",          2.22,"229,458","250,507",          0.92
1138000000,서울특별시 은평구 ,"452,115","212,518",          2.13,"213,803","238,312",          0.90,"451,605","212,625",          2.12,"213,496","238,109",          0.90,"451,385","212,761",          2.12,"213,364","238,021",          0.90,"450,831","212,734",          2.12,"213,092","237,739",          0.90
1141000000,서울특별시 서대문구 ,"297,580","144,528",          2.06,"140,604","156,976",          0.90,"297,813","144,966",          2.05,"140,617","157,196",          0.89,"298,233","145,450",          2.05,"140,635","157,598",          0.89,"298,046","145,604",          2.05,"140,485","157,561",          0.89
1144000000,서울특별시 마포구 ,"354,230","178,067",          1.99,"164,368","189,862",          0.87,"354,161","178,354",          1.99,"164,286","189,875",          0.87,"353,997","178,473",          1.98,"164,245","189,752",          0.87,"353,917","178,526",          1.98,"164,199","189,718",          0.87
1147000000,서울특별시 양천구 ,"422,257","177,811",          2.37,"205,412","216,845",          0.95,"422,155","177,994",          2.37,"205,380","216,775",          0.95,"421,364","177,964",          2.37,"204,922","216,442",          0.95,"420,607","177,880",          2.36,"204,586","216,021",          0.95
1150000000,서울특별시 강서구 ,"546,456","271,603",          2.01,"260,873","285,583",          0.91,"545,970","271,696",          2.01,"260,526","285,444",          0.91,"545,913","272,022",          2.01,"260,454","285,459",          0.91,"545,653","272,224",          2.00,"260,299","285,354",          0.91
1153000000,서울특별시 구로구 ,"381,281","182,848",          2.09,"186,200","195,081",          0.95,"380,865","182,948",          2.08,"186,020","194,845",          0.95,"380,911","183,261",          2.08,"185,987","194,924",          0.95,"380,796","183,461",          2.08,"185,878","194,918",          0.95
1154500000,서울특별시 금천구 ,"221,840","120,566",          1.84,"111,296","110,544",          1.01,"221,639","120,646",          1.84,"111,194","110,445",          1.01,"221,554","120,788",          1.83,"111,113","110,441",          1.01,"221,562","120,942",          1.83,"111,078","110,484",          1.01
1156000000,서울특별시 영등포구 ,"368,295","190,386",          1.93,"179,452","188,843",          0.95,"368,150","190,648",          1.93,"179,329","188,821",          0.95,"368,299","190,902",          1.93,"179,356","188,943",          0.95,"368,598","191,258",          1.93,"179,516","189,082",          0.95
1159000000,서울특별시 동작구 ,"369,347","185,193",          1.99,"178,191","191,156",          0.93,"369,340","185,622",          1.99,"178,233","191,107",          0.93,"369,835","186,237",          1.99,"178,426","191,409",          0.93,"369,852","186,435",          1.98,"178,441","191,411",          0.93
1162000000,서울특별시 관악구 ,"474,352","286,494",          1.66,"238,326","236,026",          1.01,"474,921","287,511",          1.65,"238,542","236,379",          1.01,"475,220","288,319",          1.65,"238,619","236,601",          1.01,"474,894","288,482",          1.65,"238,386","236,508",          1.01
1165000000,서울특별시 서초구 ,"411,346","171,382",          2.40,"195,489","215,857",          0.91,"411,632","171,504",          2.40,"195,552","216,080",          0.90,"411,494","171,586",          2.40,"195,413","216,081",          0.90,"410,939","171,429",          2.40,"195,097","215,842",          0.90
1168000000,서울특별시 강남구 ,"548,767","240,229",          2.28,"261,991","286,776",          0.91,"548,452","240,275",          2.28,"261,834","286,618",          0.91,"547,136","240,031",          2.28,"261,114","286,022",          0.91,"546,252","239,876",          2.28,"260,604","285,648",          0.91
1171000000,서울특별시 송파구 ,"641,695","284,279",          2.26,"307,095","334,600",          0.92,"644,898","285,650",          2.26,"308,696","336,202",          0.92,"645,942","286,439",          2.26,"309,180","336,762",          0.92,"646,319","286,834",          2.25,"309,275","337,044",          0.92
1174000000,서울특별시 강동구 ,"496,571","220,956",          2.25,"241,852","254,719",          0.95,"497,345","221,492",          2.25,"242,217","255,128",          0.95,"497,089","221,664",          2.24,"241,991","255,098",          0.95,"496,781","221,713",          2.24,"241,796","254,985",          0.95
2600000000,부산광역시  ,"3,226,530","1,563,790",          2.06,"1,567,353","1,659,177",          0.94,"3,225,845","1,566,496",          2.06,"1,566,926","1,658,919",          0.94,"3,224,128","1,569,010",          2.05,"1,565,900","1,658,228",          0.94,"3,222,336","1,570,001",          2.05,"1,564,948","1,657,388",          0.94
2611000000,부산광역시 중구 ,"36,156","22,994",          1.57,"17,486","18,670",          0.94,"36,109","23,035",          1.57,"17,488","18,621",          0.94,"36,108","23,098",          1.56,"17,474","18,634",          0.94,"36,118","23,124",          1.56,"17,473","18,645",          0.94
2614000000,부산광역시 서구 ,"101,157","52,930",          1.91,"48,469","52,688",          0.92,"101,092","53,009",          1.91,"48,425","52,667",          0.92,"100,975","53,047",          1.90,"48,335","52,640",          0.92,"100,838","53,016",          1.90,"48,278","52,560",          0.92
2617000000,부산광역시 동구 ,"83,268","45,884",          1.81,"40,373","42,895",          0.94,"83,060","45,871",          1.81,"40,280","42,780",          0.94,"83,036","45,872",          1.81,"40,269","42,767",          0.94,"82,981","45,909",          1.81,"40,236","42,745",          0.94
2620000000,부산광역시 영도구 ,"100,778","52,773",          1.91,"49,362","51,416",          0.96,"100,471","52,682",          1.91,"49,199","51,272",          0.96,"100,267","52,660",          1.90,"49,105","51,162",          0.96,"100,176","52,707",          1.90,"49,074","51,102",          0.96
